topw	w	count	topwlen	toplett	wlett	wlastlett	diffw
тест-систем	тест-ситем	16	11	т	т	м	1
тест-систем	тест-ситсем	2	11	т	т	м	1
тест-систем	тест-системм	2	11	т	т	м	1
тест-систем	тест-ситстем	6	11	т	т	м	1
установку	установкe	4	9	у	у	e	0
установку	установкa	1	9	у	у	a	0
установку	устанoвку	2	9	у	у	у	1
установку	eстановку	1	9	у	e	у	1
асфальтобетонного	афальтобетонного	1	17	а	а	о	1
асфальтобетонного	асфльтобетонного	2	17	а	а	о	1
асфальтобетонного	асфальтобетоного	1	17	а	а	о	1
асфальтобетонного	асфальтобетoнного	2	17	а	а	о	1
асфальтобетонного	асфальтoбетонного	2	17	а	а	о	1
асфальтобетонного	асфальт/бетонного	1	17	а	а	о	1
асфальтобетонного	асфатьтобетонного	1	17	а	а	о	1
асфальтобетонного	асфальта-бетонного	3	17	а	а	о	1
асфальтобетонного	асфальстобетонного	2	17	а	а	о	1
асфальтобетонного	асфальтобетоннного	1	17	а	а	о	1
асфальтобетонного	асфальтнобетонного	3	17	а	а	о	1
дом-интернат	дом-интернт	1	12	д	д	т	1
дом-интернат	ом-интернат	2	12	д	о	т	1
дом-интернат	до-интернат	3	12	д	д	т	1
дом-интернат	дом-интерант	3	12	д	д	т	1
дом-интернат	доми-нтернат	2	12	д	д	т	1
санкт-петербургского	санкт-петербугского	1	20	с	с	о	1
санкт-петербургского	санкт-петерургского	1	20	с	с	о	1
санкт-петербургского	санкт-петербурского	9	20	с	с	о	1
санкт-петербургского	санк-петербургского	4	20	с	с	о	1
санкт-петербургского	санкт-петербургскго	2	20	с	с	о	1
санкт-петербургского	сант-петербургского	2	20	с	с	о	1
санкт-петербургского	санкт-петербругского	1	20	с	с	о	1
санкт-петербургского	санки-петербургского	1	20	с	с	о	1
санкт-петербургского	саенкт-петербургского	2	20	с	с	о	1
санкт-петербургского	санкт-пететрбургского	1	20	с	с	о	1
чувашской	чувашкой	4	9	ч	ч	й	1
ярославской	ярославсой	2	11	я	я	й	1
ярославской	ярославкой	5	11	я	я	й	1
ярославской	рославской	2	11	я	р	й	1
ярославской	ярославcкой	1	11	я	я	й	1
ярославской	ярославлской	1	11	я	я	й	1
моющих	мoющих	2	6	м	м	х	1
подготовка	подгoтовка	1	10	п	п	а	1
подготовка	подготовкa	1	10	п	п	a	0
государственном	государственнoм	2	15	г	г	м	1
спортивной	спортиной	1	10	с	с	й	1
спортивной	споривной	2	10	с	с	й	1
спортивной	спoртивной	4	10	с	с	й	1
спортивной	спортивнго	1	10	с	с	о	0
классов	классаб	2	7	к	к	б	0
классов	классаа	1	7	к	к	а	0
утилизации	утилизaции	2	10	у	у	и	1
восстановлению	восcтановлению	2	14	в	в	ю	1
дополнительных	дoполнительных	1	14	д	д	х	1
компьютеров	кoмпьютеров	1	11	к	к	в	1
оценке	oценке	2	6	о	o	е	1
осуществлению	oсуществлению	2	13	о	o	ю	1
хозяйственных	хозяйcтвенных	1	13	х	х	х	1
хозяйственных	жхозяйственных	1	13	х	ж	х	1
хозяйственных	хозяйственнных	3	13	х	х	х	1
мусора	мусoра	1	6	м	м	а	1
мусора	муcора	1	6	м	м	а	1
осуществление	осуществлене	2	13	о	о	е	1
осуществление	осуществленине	1	13	о	о	е	1
осуществление	осуществлениие	1	13	о	о	е	1
переподготовке	преподготовке	1	14	п	п	е	1
переподготовке	перподготовке	2	14	п	п	е	1
пребыванием	пребываанием	1	11	п	п	м	1
охранных	oхранных	1	8	о	o	х	1
территориального	территориaльного	1	16	т	т	о	1
подготовки	подготовкa	1	10	п	п	a	0
помещении	помещeнии	2	9	п	п	и	1
помещении	пoмещении	2	9	п	п	и	1
текущего	текущемк	1	8	т	т	к	0
говядина	говядинa	1	8	г	г	a	0
говядина	говядинаа	1	8	г	г	а	1
корпусе	копусе	2	7	к	к	е	1
физической	физичекой	1	10	ф	ф	й	1
физической	физичeской	1	10	ф	ф	й	1
физической	физическoй	1	10	ф	ф	й	1
физической	физическеой	2	10	ф	ф	й	1
населенных	наcеленных	1	10	н	н	х	1
медицинские	медицинскго	4	11	м	м	о	0
станция	стация	7	7	с	с	я	1
общеобразовательном	общеобразовательнаа	1	19	о	о	а	0
центральную	центальную	1	11	ц	ц	ю	1
центральную	ценральную	1	11	ц	ц	ю	1
центральную	нентральную	1	11	ц	н	ю	1
модернизация	модеpнизация	2	12	м	м	я	1
модернизация	модeрнизация	1	12	м	м	я	1
оздоровления	озздоровления	1	12	о	о	я	1
охранно-пожарной	оханно-пожарной	1	16	о	о	й	1
охранно-пожарной	охрано-пожарной	23	16	о	о	й	1
охранно-пожарной	охранно-пожарнной	2	16	о	о	й	1
опекой	опeкой	1	6	о	о	й	1
расходные	раходные	2	9	р	р	е	1
расходные	расходнае	1	9	р	р	е	1
расходные	рассходные	1	9	р	р	е	1
расходные	расхзодные	1	9	р	р	е	1
стирке	стиркеи	1	6	с	с	и	0
человека	человекав	2	8	ч	ч	в	0
межмуниципального	межмуниципаьного	1	17	м	м	о	1
межмуниципального	мкдмуниципального	1	17	м	м	о	1
дверных	двeрных	2	7	д	д	х	1
очистке	очитске	5	7	о	о	е	1
очистке	пчистое	3	7	о	п	е	1
устройства	устройствe	1	10	у	у	e	0
устройства	устройствo	1	10	у	у	o	0
устройства	устройстваа	1	10	у	у	а	1
дорожных	дорожых	1	8	д	д	х	1
действующие	действущие	1	11	д	д	е	1
действующие	действющие	2	11	д	д	е	1
действующие	дейcтвующие	2	11	д	д	е	1
действующие	дейставующие	1	11	д	д	е	1
действующие	действующихе	2	11	д	д	е	1
действующие	дейтствующие	1	11	д	д	е	1
совместные	совметные	4	10	с	с	е	1
совместные	соместные	10	10	с	с	е	1
совместные	совестные	4	10	с	с	е	1
совместные	cовместные	53	10	с	c	е	1
совместные	совемстные	2	10	с	с	е	1
чрезвычайных	чрезвычйных	2	12	ч	ч	х	1
чрезвычайных	черезвычайных	7	12	ч	ч	х	1
хирургических	хирургическиx	1	13	х	х	x	0
